"URL","都道府県","経営主体","病院名","病床数","住所","電話"
"http://www.yamanoue-hospital.jp","静岡県","医療法人","山の上病院",401,"静岡県静岡市清水区草ケ谷651-7","054-363-1023"
"http://www.matsuda-hp.or.jp/index.php","静岡県","特定医療法人","松田病院",60,"静岡県浜松市西区入野町753","053-448-5121"
"http://www.sunkohkai.or.jp","静岡県","社会医療法人","コミュニティーホスピタル甲賀病院",407,"静岡県焼津市大覚寺2-30-1","054-628-5515"
"http://atami.iuhw.ac.jp/","静岡県","私立学校法人","国際医療福祉大学熱海病院",269,"静岡県熱海市東海岸町13-1","0557-81-9171"
"http://www.hosp-shizuoka.juntendo.ac.jp/","静岡県","私立学校法人","順天堂大学医学部附属静岡病院",577,"静岡県伊豆の国市長岡1129","055-948-3111"
"http://www.janrc.or.jp/","静岡県","社会福祉法人","中伊豆リハビリテーションセンター",140,"静岡県伊豆市冷川1523-108","0558-83-2111"
"http://www.seirei.or.jp/hamamatsu","静岡県","社会福祉法人","聖隷浜松病院",750,"静岡県浜松市中区住吉2-12-12","053-474-2222"
"http://www.seirei.or.jp/mikatahara/","静岡県","社会福祉法人","総合病院聖隷三方原病院",934,"静岡県浜松市北区三方原町3453","053-436-1251"
"http://www.ntt-east.co.jp/izu_mhc/","静岡県","会社","ＮＴＴ東日本伊豆病院",196,"静岡県田方郡函南町平井750","055-978-2320"
"http://www.seirei.or.jp/numazu-hp/","静岡県","その他法人","聖隷沼津病院",246,"静岡県沼津市本字松下七反田902-6","055-952-1000"
"http://www.seirei.or.jp/rel/fuji/","静岡県","その他法人","聖隷富士病院",151,"静岡県富士市南町3-1","0545-52-0780"
"http://www.toyohashi-hosp.jp/","愛知県","独立行政法人国立病院機構","豊橋医療センター",414,"愛知県豊橋市飯村町字浜道上50","0532-62-0301"
"http://www.nnh.go.jp/","愛知県","独立行政法人国立病院機構","名古屋医療センター",728,"愛知県名古屋市中区三の丸4-1-1","052-951-1111"
"https://higashinagoya.hosp.go.jp/","愛知県","独立行政法人国立病院機構","東名古屋病院",370,"愛知県名古屋市名東区梅森坂5-101","052-801-1151"
"http://www.asahih.johas.go.jp","愛知県","独立行政法人労働者健康安全機構","旭労災病院",250,"愛知県尾張旭市平子町北61","0561-54-3131"
"http://www.chubuh.johas.go.jp","愛知県","独立行政法人労働者健康安全機構","中部労災病院",556,"愛知県名古屋市港区港明1-10-6","052-652-5511"
"https://chukyo.jcho.go.jp/","愛知県","独立行政法人地域医療機能推進機構","中京病院",661,"愛知県名古屋市南区三条1-1-10","052-691-7151"
"http://www.aichi-colony.jp/","愛知県","都道府県","愛知県医療療育総合センター中央病院",267,"愛知県春日井市神屋町713-8","0568-88-0811"
"http://www.pref.aichi.jp/cancer-center/hosp/","愛知県","都道府県","愛知県がんセンター",500,"愛知県名古屋市千種区鹿子殿1-1","052-762-6111"
"http://www.pref.aichi.jp/seishiniryo-center","愛知県","都道府県","愛知県精神医療センター",273,"愛知県名古屋市千種区徳川山町4-1-7","052-763-1511"
"http://www.achmc.pref.aichi.jp/","愛知県","都道府県","あいち小児保健医療総合センター",200,"愛知県大府市森岡町7-426","0562-43-0500"
"http://www.city-ama-hosp.jp","愛知県","市町村","あま市民病院",180,"愛知県あま市甚目寺畦田1番地","052-444-0050"
"https://www.municipal-hospital.ichinomiya.aichi.jp","愛知県","市町村","一宮市立市民病院",594,"愛知県一宮市文京2-2-22","0586-71-1911"
"http://www.inazawa-hospital.jp/","愛知県","市町村","稲沢市民病院",320,"愛知県稲沢市長束町沼100","0587-32-2111"
"http://www.okazakihospital.jp","愛知県","市町村","岡崎市民病院",715,"愛知県岡崎市高隆寺町字五所合3-1","0564-21-8111"
"http://aichihospital.okazakihospital.jp/","愛知県","市町村","岡崎市立愛知病院",151,"愛知県岡崎市欠町字栗宿18-1","0564-21-6251"
"http://www.hospital.kasugai.aichi.jp/","愛知県","市町村","春日井市民病院",558,"愛知県春日井市鷹来町1-1-1","0568-57-0057"
"http://gamagori-hospital.com/","愛知県","市町村","蒲郡市民病院",382,"愛知県蒲郡市平田町向田1-1","0533-66-2200"
"http://www.tosei.or.jp/","愛知県","市町村","公立陶生病院",633,"愛知県瀬戸市西追分町160番地","0561-82-5101"
"http://www.nishichita-hp.aichi.jp/","愛知県","市町村","公立西知多総合病院",468,"愛知県東海市中ノ池3-1-1","0562-33-5500"
"http://www.komakihp.gr.jp/","愛知県","市町村","小牧市民病院",558,"愛知県小牧市常普請1-20","0568-76-4131"
"http://www.hospital.shinshiro.aichi.jp/","愛知県","市町村","新城市民病院",199,"愛知県新城市字北畑32-1","0536-22-2171"
"http://www.tsushimacity-hp.jp","愛知県","市町村","津島市民病院",440,"愛知県津島市橘町3-73","0567-28-5151"
"http://www.tokonamecityhospital.jp/","愛知県","市町村","常滑市民病院",267,"愛知県常滑市飛香台3-3-3","0569-35-3170"
"http://www.toyokawa-ch-aichi.jp/","愛知県","市町村","豊川市民病院",527,"愛知県豊川市八幡町野路23","0533-86-1111"
"http://www.municipal-hospital.toyohashi.aichi.jp/","愛知県","市町村","豊橋市民病院",800,"愛知県豊橋市青竹町字八間西50","0532-33-6111"
"http://nishio-shimin-byouin.jp/","愛知県","市町村","西尾市民病院",372,"愛知県西尾市熊味町上泡原6","0563-56-3171"
"http://www.handa-city-hospital.jp/","愛知県","市町村","半田市立半田病院",499,"愛知県半田市東洋町2-29","0569-22-9881"
"http://www.city.hekinan.aichi.jp/HOSPITAL/","愛知県","市町村","碧南市民病院",319,"愛知県碧南市平和町3-6","0566-48-5050"
"http://www.hospital-miyoshi.jp/","愛知県","市町村","みよし市民病院",122,"愛知県みよし市三好町八和田山15","0561-33-3300"
"https://w3hosp.med.nagoya-cu.ac.jp/","愛知県","地方独立行政法人","名古屋市立大学病院",800,"愛知県名古屋市瑞穂区瑞穂町字川澄1","052-851-5511"
"http://www.nagoya-1st.jrc.or.jp/","愛知県","日赤","名古屋第一赤十字病院",852,"愛知県名古屋市中村区道下町3-35","052-481-5111"
"http://www.nagoya2.jrc.or.jp/","愛知県","日赤","名古屋第二赤十字病院",812,"愛知県名古屋市昭和区妙見町2-9","052-832-1121"
"http://www.aichi.saiseikai.or.jp/","愛知県","済生会","愛知県済生会リハビリテーション病院",199,"愛知県名古屋市西区栄生1-1-18","052-571-5251"
"http://www.jaaikosei.or.jp/asuke/","愛知県","厚生連","足助病院",148,"愛知県豊田市岩神町仲田20","0565-62-1211"
"http://www.jaaikosei.or.jp/atsumi/","愛知県","厚生連","渥美病院",316,"愛知県田原市神戸町赤石1-1","0531-22-2131"
"http://www.kosei.anjo.aichi.jp/top/index.cfm","愛知県","厚生連","安城更生病院",749,"愛知県安城市安城町東広畔28","0566-75-2111"
"http://www.jaaikosei.or.jp/inazawa/","愛知県","厚生連","稲沢厚生病院",300,"愛知県稲沢市祖父江町本甲拾町野7","0587-97-2131"
"http://www.kainan.jaaikosei.or.jp/","愛知県","厚生連","海南病院",540,"愛知県弥富市前ケ須町南本田396","0567-65-2511"
"http://www.jaaikosei.or.jp/konan/","愛知県","厚生連","江南厚生病院",684,"愛知県江南市高屋町大松原137","0587-51-3333"
"http://www.jaaikosei.or.jp/chitakosei/","愛知県","厚生連","知多厚生病院",259,"愛知県知多郡美浜町河和字西谷81-6","0569-82-0395"
"http://toyota.jaaikosei.or.jp/","愛知県","厚生連","豊田厚生病院",606,"愛知県豊田市浄水町伊保原500-1","0565-43-5000"
"http://www.chunichi-hp.jp","愛知県","健康保険組合及び連合会","中日病院",93,"愛知県名古屋市中区丸の内3-12-3","052-961-2491"
"http://www.brother-kinen-hp.jp","愛知県","健康保険組合及び連合会","ブラザー記念病院",59,"愛知県名古屋市瑞穂区塩入町11-8","052-824-2871"
"http://www.meitetsu-hospital.jp/","愛知県","健康保険組合及び連合会","名鉄病院",373,"愛知県名古屋市西区栄生2-26-11","052-551-6121"
"http://www.toukaihosp.jp","愛知県","共済組合及び連合会","東海病院",176,"愛知県名古屋市千種区千代田橋1-1-1","052-711-6131"
"http://www.meijohosp.jp","愛知県","共済組合及び連合会","名城病院",326,"愛知県名古屋市中区三の丸1-3-1","052-201-5311"
"http://www.toyotachiiki-mc.or.jp","愛知県","公益法人","豊田地域医療センター",150,"愛知県豊田市西山町3-30-1","0565-34-3000"
"http://www1.ocn.ne.jp/~rinkouhp/","愛知県","公益法人","臨港病院",186,"愛知県名古屋市港区名港2-9-43","052-661-1691"
"http://www.aioiyama.or.jp/","愛知県","医療法人","相生山病院",162,"愛知県名古屋市緑区藤塚3-2704","052-878-3711"
"http://aisen-kai.jp/","愛知県","医療法人","愛知国際病院",72,"愛知県日進市米野木町南山987-31","0561-73-7721"
"http://www.seto-aoyama.jp/","愛知県","医療法人","青山病院",89,"愛知県瀬戸市南山町1-53","0561-82-1118"
"http://www.akitahospital.or.jp/","愛知県","医療法人","秋田病院",150,"愛知県知立市宝2-6-12","0566-81-2763"
"http://www.japan-net.ne.jp/~isikawa1/","愛知県","医療法人","石川病院",60,"愛知県知多郡武豊町ヒジリ田23","0569-72-2345"
"http://www.okeikai.or.jp","愛知県","医療法人","犬山病院",409,"愛知県犬山市塔野地字大畔10","0568-61-1505"
"http://ukaihp.kzan.jp/","愛知県","医療法人","鵜飼病院",120,"愛知県名古屋市中村区寿町30","052-461-3131"
"http://www.uno.or.jp","愛知県","医療法人","宇野病院",180,"愛知県岡崎市中岡崎町1-10","0564-24-2211"
"http://www.kasadera.or.jp/","愛知県","医療法人","笠寺病院",128,"愛知県名古屋市南区松池町3-19","052-811-1151"
"http://www.katsumata-hospital.or.jp","愛知県","医療法人","勝又病院",118,"愛知県名古屋市中区新栄1-32-22","052-241-0408"
"http://www.toyota-kai.or.jp/","愛知県","医療法人","刈谷豊田総合病院",672,"愛知県刈谷市住吉町5-15","0566-21-2450"
"http://www.keimeikai.or.jp","愛知県","医療法人","木村病院",58,"愛知県名古屋市名東区名東本通2-22-1","052-781-1119"
"http://ieda-hospital.jp/","愛知県","医療法人","肛門科胃腸科家田病院",84,"愛知県豊田市畝部西町城ケ堀11-1","0565-21-0500"
"http://www.kojima-hosp.jp","愛知県","医療法人","小嶋病院",240,"愛知県東海市大田町後田97","0562-32-2145"
"http://www.aiseikan.or.jp/kobayashi/","愛知県","医療法人","小林記念病院",196,"愛知県碧南市新川町3-88","0566-41-0004"
"http://www.saishukan.com","愛知県","医療法人","済衆館病院",369,"愛知県北名古屋市鹿田西村前111","0568-21-0811"
"http://www.ijinkai.or.jp","愛知県","医療法人","さくら総合病院",390,"愛知県丹羽郡大口町新宮1-129","0587-95-6711"
"http://www.sankuro.or.jp","愛知県","医療法人","三九朗病院",140,"愛知県豊田市小坂町7-80","0565-32-0282"
"http://inf1nasw.mhi.co.jp/","愛知県","医療法人","重工記念病院",113,"愛知県名古屋市熱田区外土居町7-8","052-671-5161"
"http://www.sugiishi.or.jp","愛知県","医療法人","杉石病院",140,"愛知県知多郡武豊町向陽1-117","0569-72-1155"
"http://www.sugiyamahp.com/","愛知県","医療法人","すぎやま病院",55,"愛知県名古屋市名東区社台3-10","052-774-8222"
"http://www.zenjokai.jp/top.html","愛知県","医療法人","善常会リハビリテーション病院",95,"愛知県名古屋市南区松池町1-11","052-811-9101"
"http://www.daijinkai.jp/takagi/","愛知県","医療法人","髙木病院",67,"愛知県名古屋市瑞穂区瑞穂通5-1","052-852-5211"
"http://www.takasu-hp.or.jp/","愛知県","医療法人","高須病院",105,"愛知県西尾市一色町赤羽上郷中113-1","0563-72-1701"
"http://www.t-m-h.jp/","愛知県","医療法人","東海記念病院",199,"愛知県春日井市廻間町字大洞681-47","0568-88-0568"
"http://www.toyookakai.or.jp/hospital/motomachi.php","愛知県","医療法人","豊橋元町病院",165,"愛知県豊橋市南大清水町字元町205","0532-26-1000"
"http://hospital.nakanohp.com/","愛知県","医療法人","中野胃腸病院",67,"愛知県豊田市駒新町金山1-12","0565-57-1611"
"http://www.kaikou.or.jp/kyouritsu/","愛知県","医療法人","名古屋共立病院",156,"愛知県名古屋市中川区法華1-172","052-362-5151"
"http://www.nagoya.tokushukai.or.jp","愛知県","医療法人","名古屋徳洲会総合病院",350,"愛知県春日井市高蔵寺町北2-52","0568-51-8711"
"http://www.nogaki-hp.or.jp/","愛知県","医療法人","野垣病院",99,"愛知県名古屋市瑞穂区川澄町1-12","052-852-1211"
"http://www.kiyosu-kokyu","愛知県","医療法人","はるひ呼吸器病院",120,"愛知県清須市春日流8-1","052-400-1777"
"http://seishunkai.or.jp/higuchi-hp/","愛知県","医療法人","樋口病院",43,"愛知県豊川市諏訪2-145","0533-86-8131"
"https://www.hiraiwa-hp.jp/","愛知県","医療法人","平岩病院",60,"愛知県名古屋市緑区鳴海町字相原町26","052-621-0002"
"http://www.minamitoyota-hp.or.jp","愛知県","医療法人","南豊田病院",240,"愛知県豊田市広美町郷西80","0565-21-0331"
"http://www.meitoh-hsp.or.jp/","愛知県","医療法人","メイトウホスピタル",101,"愛知県名古屋市名東区上社3-1911","052-701-7000"
"http://www.yuujinkai.or.jp/","愛知県","医療法人","守山友愛病院",20,"愛知県名古屋市守山区瀬古東2-411","052-793-7655"
"http://www.yamashita-hp.jp","愛知県","医療法人","山下病院",102,"愛知県一宮市中町1-3-5","0586-45-4511"
"http://www.yayoi-hp.or.jp/","愛知県","医療法人","弥生病院",130,"愛知県豊橋市弥生町字東豊和96","0532-48-2211"
"http://www.yokoyama-hospital.or.jp","愛知県","医療法人","横山記念病院",56,"愛知県名古屋市中区千代田3-11-20","052-332-1811"
"http://www.yoshidahp.jp/","愛知県","医療法人","吉田病院",108,"愛知県名古屋市千種区大久手町５－１９","052-741-4187"
"http://www.wada-hospital.or.jp","愛知県","医療法人","和田内科病院",78,"愛知県名古屋市千種区今池南25-5","052-732-1118"
"http://www.jhn.or.jp/aichi-riha-hp/","愛知県","特定医療法人","あいちリハビリテーション病院",145,"愛知県西尾市江原町西柄1-1","0563-52-9001"
"https://www.kyoenkai.or.jp","愛知県","特定医療法人","熱田リハビリテーション病院",160,"愛知県名古屋市熱田区六番一丁目1番19号","052-682-3077"
"http://www.sugita.or.jp/","愛知県","特定医療法人","眼科杉田病院",60,"愛知県名古屋市中区栄5-1-30","052-251-6571"
"www.narumikai.or.jp/hospital/","愛知県","特定医療法人","第一なるみ病院",130,"愛知県名古屋市緑区細口一丁目210番地","052-876-8361"
